time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-1.7012685619452983,-0.06481696256979738,24.28123367707667,0.12995922704119245,6.100555809083922,0.0,0.5025938522584705,0.8427456360074944,6.026305145079488,0.11503088110396242,-0.08732766055952475,0.0,423.5960045977868,423.92897893911396,423.37530268520146,422.05837152475226
3.780000000000003,-1.6676516973613527,-0.011802644535147977,24.643713930008065,0.13671076776597335,6.0956502058313475,0.0,0.6183955917144893,0.9249709310649836,6.055894800294963,0.10697999587461021,-0.07247060344489217,0.0,452.51729624329624,453.7065508591681,455.335712527818,454.7019529373394
3.840000000000003,-1.6270710449893027,0.04621081783327283,25.007536141411755,0.14316669266936977,6.091182908782523,0.0,0.7346597799224488,1.0093402775117577,6.07110983390082,0.10880737330369147,-0.078749835050525,0.0,450.7736767314629,450.2615912249114,450.3873449677416,450.5451464709371
3.900000000000003,-1.5793657367417455,0.10944781734237814,25.37255641192148,0.14912562036658716,6.08649880979463,0.0,0.855901198911627,1.0990824912717259,6.0957503609739625,0.06243244241722108,-0.07673975409082305,0.0,453.7721209160397,453.92877121770437,456.7681517218454,453.061270799234
3.960000000000003,-1.5247824339428877,0.1778035114480966,25.736622382469033,0.15316726070321884,6.08169319832923,0.0,0.9639518855806686,1.1797499711623116,6.039775711842372,0.07573746513246743,-0.08781944703452767,0.0,429.7976294097086,428.8518652131002,428.06797879412676,429.2024790758772
4.020000000000002,-1.4627534621361864,0.251721221465922,26.10154908338571,0.15756955162472686,6.0770984828827075,0.0,1.1040416304714717,1.2844938490729934,6.123613285951381,0.06816449731371271,-0.06038155231933155,0.0,473.09858780808906,475.20235430563224,474.0295343572177,473.450921883382
4.080000000000001,-1.39284612337613,0.331543190126489,26.468567979971827,0.1623194441424909,6.073308389165961,0.0,1.2264972171864157,1.3765774051535564,6.110076116514711,0.09510618834563538,-0.06941944049298962,0.0,444.54507997711084,443.80078023950335,444.50597409954815,446.713607260315
4.14,-1.3157334839643515,0.4168126934086911,26.83377776364055,0.16770905626646027,6.069984899411034,0.0,1.344228917895838,1.4661709750142642,6.063469504169035,0.07634323720280183,-0.036419812145067815,0.0,433.070303701046,435.83527740251503,435.5138891000265,433.9481318547006
4.199999999999998,-1.2313670513112462,0.5076472864590587,27.19680811423519,0.1723043584256505,6.068710456164085,0.0,1.468098983967683,1.5619960870624583,6.037347935496171,0.07707389796165476,-0.001214148345676843,0.0,439.9657710165303,442.8714961587838,441.78265642773187,441.84758603514746
4.259999999999997,-1.1392769967912506,0.604524935780096,27.55950361185851,0.17758149302121318,6.06890726036017,0.0,1.6014800845902124,1.6676329134359718,6.052088627403455,0.10376168431779824,0.011021482590147756,0.0,455.4658906368269,456.44357907522703,453.5849345032328,455.7295783995775
4.319999999999996,-1.039985864719429,0.7071895850681414,27.91947744675089,0.1835116453478962,6.070030793525488,0.0,1.7082142167891357,1.7550057004283732,5.947302964096469,0.08651433108803037,0.030854808986990903,0.0,416.3186523287134,418.05084921355774,415.9323345179928,414.42770185776715
4.379999999999995,-0.9344433918023565,0.8150669826635502,28.272563433049974,0.18855801373460057,6.071920818347065,0.0,1.8098104638600776,1.8413263625384237,5.822630176746896,0.07879681465346709,0.03276109733794608,0.0,409.01050369214056,409.1807320121748,408.2168340635289,407.5338647409191
4.439999999999993,-0.8225416159834984,0.9284496287991059,28.61951834580359,0.19363293775591117,6.0738537379583395,0.0,1.9201094702861041,1.93848355974837,5.742680535167438,0.09417507790231419,0.031101037366863774,0.0,423.3349311203212,423.19246794120835,422.6238329156341,423.95371970545636
4.499999999999992,-0.7039981506587059,1.0477929280224352,28.96194795718052,0.19928032858826228,6.076298297859111,0.0,2.031158163274554,2.0400662388836395,5.671722504486881,0.09401926111240538,0.055187249340528724,0.0,425.99151513865445,428.0475544983681,425.1002710116004,425.0948645913772
4.559999999999991,-0.5780103221675917,1.1741065751001862,29.30400878072185,0.2052438402601986,6.079148164682053,0.0,2.1679581304444966,2.1708114449192437,5.729678802254697,0.10840497495637451,0.024041058609998243,0.0,469.43009488663347,467.007585011248,467.34194547758597,468.46998014110363
4.6199999999999894,-0.44453840157643193,1.307719958615874,29.646384533979298,0.21165526385859135,6.080849676111477,0.0,2.280924401657974,2.2834568566877937,5.682751758077441,0.10356912176495202,0.0358334005725298,0.0,435.9359788192457,436.92069734936234,434.72888376290956,434.3336847931532
4.679999999999988,-0.30477498605863534,1.447730626822964,29.983801952506745,0.21834591794443892,6.083358470305921,0.0,2.377711465380826,2.384071228066393,5.564813981074514,0.12392821216881306,0.05167791312524607,0.0,410.5149050505393,411.9198849281493,410.04136835843497,411.8583712056913
4.739999999999987,-0.15830250067119433,1.594897291279762,30.318732247064222,0.2253786375926854,6.08623967903706,0.0,2.504259626724117,2.5220249731021838,5.598967366726898,0.0983385226691976,0.03946414307884023,0.0,461.551827245525,460.58796591292946,463.04277032510333,461.03626542380476
4.799999999999986,-0.004587934269279906,1.750139785315187,30.6542998528089,0.23108198806678537,6.088620779113789,0.0,2.619240127422529,2.653133092700404,5.586336869520819,0.08752067015722466,0.04012298678763592,0.0,447.75694022715413,447.8113323821889,447.9048275423187,447.0315443959692
4.859999999999984,0.15603785450003127,1.9134178013457162,30.989436710605016,0.23581794122040112,6.090801471812139,0.0,2.734618376231238,2.789800554083528,5.584556076579167,0.050103716168516,0.027452771514442694,0.0,451.81662924208996,450.7942911597919,453.7501592556058,450.7400865156839
4.919999999999983,0.3233577118556442,2.084749012278587,31.323574258975903,0.23921495067295773,6.092623078012789,0.0,2.842466373297537,2.921420956554273,5.553231217441117,0.06720214217492333,0.03561819845261585,0.0,442.62471615592216,443.29665900828275,441.82444225004997,443.23438084326676
4.979999999999982,0.49662404486637274,2.2634371684600123,31.653424386958417,0.24299735468404293,6.094792181774526,0.0,2.932908609310201,3.035150204647768,5.442091549034067,0.05305169234760756,0.03719775557509673,0.0,416.2915648302467,416.4304764173495,415.6139029429506,414.374628404297
5.0399999999999805,0.6757231827201179,2.4495645850720695,31.978923883405397,0.2459476359394257,6.096721973112121,0.0,3.0367824839497355,3.1692569924287195,5.407789347505708,0.03999243709648264,0.01948035206876323,0.0,442.02469071086114,440.56222332535526,441.93290762389205,440.85640551896125
